sub,init,list,word,ons_poa,coda_vc,coda_poa,vowel,vot,vdur
8,CW,1,cud,3,1,2,uh,0.075,0.103
8,CW,1,pap,1,0,1,ae,0.048,0.115
8,CW,1,tip,2,0,1,ih,0.061,0.057
8,CW,1,cod,3,1,2,aw,0.059,0.165
8,CW,1,pick,1,0,3,ih,0.072,0.081
8,CW,1,tot,2,0,2,aw,0.086,0.11
8,CW,1,pep,1,0,1,eh,0.057,0.083
8,CW,1,tat,2,0,2,ae,0.081,0.123
8,CW,1,cack,3,0,3,ae,0.105,0.116
8,CW,1,peg,1,1,3,eh,0.065,0.112
8,CW,1,tuck,2,0,3,uh,0.069,0.095
8,CW,1,pop,1,0,1,aw,0.057,0.13
8,CW,1,cup,3,0,1,uh,0.067,0.084
8,CW,1,tech,2,0,3,eh,0.047,0.089
8,CW,1,pad,1,1,2,ae,0.05,0.174
8,CW,1,putt,1,0,2,uh,0.046,0.092
8,CW,1,cut,3,0,2,uh,0.07,0.096
8,CW,1,todd,2,1,2,aw,0.081,0.174
8,CW,1,cot,3,0,2,aw,0.072,0.129
8,CW,1,talk,2,0,3,aw,0.072,0.116
8,CW,1,ted,2,1,2,eh,0.088,0.123
8,CW,1,tut,2,0,2,uh,0.063,0.105
8,CW,1,pug,1,1,3,uh,0.048,0.103
8,CW,1,pot,1,0,2,aw,0.059,0.111
8,CW,1,cop,3,0,1,aw,0.071,0.12
8,CW,1,pit,1,0,2,ih,0.058,0.081
8,CW,1,pod,1,1,2,aw,0.072,0.17
8,CW,1,kid,3,1,2,ih,0.082,0.102
8,CW,1,tog,2,1,3,aw,0.074,0.185
8,CW,1,tag,2,1,3,ae,0.089,0.183
8,CW,1,tack,2,0,3,ae,0.083,0.107
8,CW,1,cab,3,1,1,ae,0.089,0.147
8,CW,1,pock,1,0,3,aw,0.086,0.101
8,CW,1,tad,2,1,2,ae,0.075,0.188
8,CW,1,pub,1,1,1,uh,0.072,0.108
8,CW,1,kit,3,0,2,ih,0.072,0.079
8,CW,1,ped,1,1,2,eh,0.073,0.111
8,CW,1,cap,3,0,1,ae,0.102,0.133
8,CW,1,kip,3,0,1,ih,0.086,0.066
8,CW,1,peck,1,0,3,eh,0.07,0.098
8,CW,1,pet,1,0,2,eh,0.06,0.086
8,CW,1,tab,2,1,1,ae,0.071,0.16
8,CW,1,pog,1,1,3,aw,0.079,0.183
8,CW,1,tap,2,0,1,ae,0.097,0.142
8,CW,1,cad,3,1,2,ae,0.078,0.193
8,CW,1,cob,3,1,1,aw,0.053,0.171
8,CW,2,pack,1,0,3,ae,0.074,0.103
8,CW,2,pup,1,0,1,uh,0.06,0.079
8,CW,2,cat,3,0,2,ae,0.078,0.108
8,CW,2,tup,2,0,1,uh,0.072,0.085
8,CW,2,cog,3,1,3,aw,0.057,0.161
8,CW,2,puck,1,0,3,uh,0.068,0.081
8,CW,2,pig,1,1,3,ih,0.075,0.122
8,CW,2,kick,3,0,3,ih,0.076,0.067
8,CW,2,tug,2,1,3,uh,0.074,0.096
8,CW,2,cub,3,1,1,uh,0.072,0.089
8,CW,2,tub,2,1,1,uh,0.067,0.095
8,CW,2,keg,3,1,3,eh,0.072,0.111
8,CW,2,tib,2,1,1,ih,0.078,0.111
8,CW,2,pat,1,0,2,ae,0.077,0.143
8,CW,2,top,2,0,1,aw,0.082,0.12
8,CW,2,cud,3,1,2,uh,0.078,0.116
8,CW,2,pap,1,0,1,ae,0.072,0.112
8,CW,2,tip,2,0,1,ih,0.095,0.066
8,CW,2,cod,3,1,2,aw,0.062,0.161
8,CW,2,pick,1,0,3,ih,0.063,0.071
8,CW,2,tot,2,0,2,aw,0.09,0.106
8,CW,2,pep,1,0,1,eh,0.066,0.071
8,CW,2,tat,2,0,2,ae,0.098,0.128
8,CW,2,cack,3,0,3,ae,0.084,0.13
8,CW,2,peg,1,1,3,eh,0.084,0.107
8,CW,2,tuck,2,0,3,uh,0.071,0.075
8,CW,2,pop,1,0,1,aw,0.075,0.124
8,CW,2,cup,3,0,1,uh,0.074,0.082
8,CW,2,tech,2,0,3,eh,0.076,0.079
8,CW,2,pad,1,1,2,ae,0.083,0.174
8,CW,2,putt,1,0,2,uh,0.059,0.087
8,CW,2,cut,3,0,2,uh,0.093,0.08
8,CW,2,todd,2,1,2,aw,0.092,0.159
8,CW,2,cot,3,0,2,aw,0.084,0.102
8,CW,2,talk,2,0,3,aw,0.094,0.138
8,CW,2,ted,2,1,2,eh,0.068,0.12
8,CW,2,tut,2,0,2,uh,0.072,0.089
8,CW,2,pug,1,1,3,uh,0.068,0.114
8,CW,2,pot,1,0,2,aw,0.069,0.14
8,CW,2,cop,3,0,1,aw,0.07,0.091
8,CW,2,pit,1,0,2,ih,0.059,0.092
8,CW,2,pod,1,1,2,aw,0.045,0.165
8,CW,2,kid,3,1,2,ih,0.08,0.096
8,CW,2,tog,2,1,3,aw,0.092,0.167
8,CW,2,tag,2,1,3,ae,0.111,0.161
8,CW,2,tack,2,0,3,ae,0.088,0.121
8,CW,2,cab,3,1,1,ae,0.11,0.164
8,CW,2,pock,1,0,3,aw,0.081,0.122
8,CW,2,tad,2,1,2,ae,0.091,0.17
8,CW,2,pub,1,1,1,uh,0.074,0.084
8,CW,2,kit,3,0,2,ih,0.083,0.091
8,CW,2,ped,1,1,2,eh,0.059,0.101
8,CW,2,cap,3,0,1,ae,0.095,0.103
8,CW,2,kip,3,0,1,ih,0.083,0.07
8,CW,2,peck,1,0,3,eh,0.06,0.073
8,CW,2,pet,1,0,2,eh,0.07,0.09
8,CW,2,tab,2,1,1,ae,0.073,0.147
8,CW,2,pog,1,1,3,aw,0.067,0.148
8,CW,2,tap,2,0,1,ae,0.087,0.11
8,CW,2,cad,3,1,2,ae,0.082,0.185
8,CW,2,cob,3,1,1,aw,0.058,0.137
9,JC_1,1,pack,1,0,3,ae,0.056,0.113
9,JC_1,1,pup,1,0,1,uh,0.056,0.046
9,JC_1,1,cat,3,0,2,ae,0.092,0.114
9,JC_1,1,tup,2,0,1,uh,0.064,0.056
9,JC_1,1,cog,3,1,3,aw,0.074,0.137
9,JC_1,1,puck,1,0,3,uh,0.043,0.079
9,JC_1,1,pig,1,1,3,ih,0.045,0.094
9,JC_1,1,kick,3,0,3,ih,0.059,0.068
9,JC_1,1,tug,2,1,3,uh,0.084,0.098
9,JC_1,1,cub,3,1,1,uh,0.073,0.09
9,JC_1,1,tub,2,1,1,uh,0.072,0.064
9,JC_1,1,keg,3,1,3,eh,0.068,0.102
9,JC_1,1,tib,2,1,1,ih,0.067,0.084
9,JC_1,1,pat,1,0,2,ae,0.065,0.089
9,JC_1,1,top,2,0,1,aw,0.062,0.099
9,JC_1,1,cud,3,1,2,uh,0.056,0.1
9,JC_1,1,pap,1,0,1,ae,0.046,0.094
9,JC_1,1,tip,2,0,1,ih,0.06,0.05
9,JC_1,1,cod,3,1,2,aw,0.091,0.154
9,JC_1,1,pick,1,0,3,ih,0.047,0.059
9,JC_1,1,tot,2,0,2,aw,0.069,0.112
9,JC_1,1,pep,1,0,1,eh,0.039,0.067
9,JC_1,1,tat,2,0,2,ae,0.075,0.104
9,JC_1,1,cack,3,0,3,ae,0.062,0.098
9,JC_1,1,peg,1,1,3,eh,0.04,0.111
9,JC_1,1,tuck,2,0,3,uh,0.077,0.069
9,JC_1,1,pop,1,0,1,aw,0.063,0.086
9,JC_1,1,cup,3,0,1,uh,0.07,0.047
9,JC_1,1,tech,2,0,3,eh,0.072,0.066
9,JC_1,1,pad,1,1,2,ae,0.066,0.139
9,JC_1,1,putt,1,0,2,uh,0.044,0.062
9,JC_1,1,cut,3,0,2,uh,0.077,0.061
9,JC_1,1,todd,2,1,2,aw,0.065,0.178
9,JC_1,1,cot,3,0,2,aw,0.069,0.093
9,JC_1,1,talk,2,0,3,aw,0.069,0.104
9,JC_1,1,ted,2,1,2,eh,0.063,0.109
9,JC_1,1,tut,2,0,2,uh,0.046,0.073
9,JC_1,1,pug,1,1,3,uh,0.057,0.088
9,JC_1,1,pot,1,0,2,aw,0.066,0.111
9,JC_1,1,cop,3,0,1,aw,0.07,0.07
9,JC_1,1,pit,1,0,2,ih,0.044,0.076
9,JC_1,1,pod,1,1,2,aw,0.069,0.157
9,JC_1,1,kid,3,1,2,ih,0.079,0.07
9,JC_1,1,tog,2,1,3,aw,0.07,0.151
9,JC_1,1,tag,2,1,3,ae,0.08,0.164
9,JC_1,1,tack,2,0,3,ae,0.063,0.113
9,JC_1,1,cab,3,1,1,ae,0.061,0.144
9,JC_1,1,pock,1,0,3,aw,0.055,0.108
9,JC_1,1,tad,2,1,2,ae,0.08,0.158
9,JC_1,1,pub,1,1,1,uh,0.055,0.091
9,JC_1,1,kit,3,0,2,ih,0.063,0.035
9,JC_1,1,ped,1,1,2,eh,0.054,0.107
9,JC_1,1,cap,3,0,1,ae,0.08,0.118
9,JC_1,1,kip,3,0,1,ih,0.06,0.061
9,JC_1,1,peck,1,0,3,eh,0.041,0.063
9,JC_1,1,pet,1,0,2,eh,0.079,0.063
9,JC_1,1,tab,2,1,1,ae,0.084,0.133
9,JC_1,1,pog,1,1,3,aw,0.067,0.144
9,JC_1,1,tap,2,0,1,ae,0.063,0.12
9,JC_1,1,cad,3,1,2,ae,0.076,0.164
9,JC_1,1,cob,3,1,1,aw,0.077,0.153
9,JC_1,2,pack,1,0,3,ae,0.053,0.13
9,JC_1,2,pup,1,0,1,uh,0.049,0.062
9,JC_1,2,cat,3,0,2,ae,0.082,0.115
9,JC_1,2,tup,2,0,1,uh,0.058,0.085
9,JC_1,2,cog,3,1,3,aw,0.075,0.144
9,JC_1,2,puck,1,0,3,uh,0.07,0.048
9,JC_1,2,pig,1,1,3,ih,0.062,0.102
9,JC_1,2,kick,3,0,3,ih,0.06,0.062
9,JC_1,2,tug,2,1,3,uh,0.071,0.116
9,JC_1,2,cub,3,1,1,uh,0.06,0.093
9,JC_1,2,tub,2,1,1,uh,0.062,0.088
9,JC_1,2,keg,3,1,3,eh,0.056,0.107
9,JC_1,2,tib,2,1,1,ih,0.064,0.09
9,JC_1,2,pat,1,0,2,ae,0.058,0.116
9,JC_1,2,top,2,0,1,aw,0.059,0.113
9,JC_1,2,cud,3,1,2,uh,0.063,0.109
9,JC_1,2,pap,1,0,1,ae,0.049,0.103
9,JC_1,2,tip,2,0,1,ih,0.067,0.068
9,JC_1,2,cod,3,1,2,aw,0.059,0.145
9,JC_1,2,pick,1,0,3,ih,0.033,0.065
9,JC_1,2,tot,2,0,2,aw,0.072,0.115
9,JC_1,2,pep,1,0,1,eh,0.055,0.078
9,JC_1,2,tat,2,0,2,ae,0.081,0.118
9,JC_1,2,cack,3,0,3,ae,0.065,0.11
9,JC_1,2,peg,1,1,3,eh,0.044,0.112
9,JC_1,2,tuck,2,0,3,uh,0.067,0.066
9,JC_1,2,pop,1,0,1,aw,0.045,0.097
9,JC_1,2,cup,3,0,1,uh,0.055,0.067
9,JC_1,2,tech,2,0,3,eh,0.065,0.078
9,JC_1,2,pad,1,1,2,ae,0.048,0.158
9,JC_1,2,putt,1,0,2,uh,0.059,0.072
9,JC_1,2,cut,3,0,2,uh,0.057,0.058
9,JC_1,2,todd,2,1,2,aw,0.066,0.163
9,JC_1,2,cot,3,0,2,aw,0.06,0.088
9,JC_1,2,talk,2,0,3,aw,0.061,0.105
9,JC_1,2,ted,2,1,2,eh,0.071,0.105
9,JC_1,2,tut,2,0,2,uh,0.073,0.064
9,JC_1,2,pug,1,1,3,uh,0.056,0.105
9,JC_1,2,pot,1,0,2,aw,0.037,0.094
9,JC_1,2,cop,3,0,1,aw,0.066,0.084
9,JC_1,2,pit,1,0,2,ih,0.037,0.054
9,JC_1,2,pod,1,1,2,aw,0.07,0.138
9,JC_1,2,kid,3,1,2,ih,0.074,0.079
9,JC_1,2,tog,2,1,3,aw,0.074,0.135
9,JC_1,2,tag,2,1,3,ae,0.08,0.151
9,JC_1,2,tack,2,0,3,ae,0.076,0.102
9,JC_1,2,cab,3,1,1,ae,0.063,0.145
9,JC_1,2,pock,1,0,3,aw,0.058,0.101
9,JC_1,2,tad,2,1,2,ae,0.075,0.172
9,JC_1,2,pub,1,1,1,uh,0.051,0.091
9,JC_1,2,kit,3,0,2,ih,0.049,0.064
9,JC_1,2,ped,1,1,2,eh,0.051,0.1
9,JC_1,2,cap,3,0,1,ae,0.076,0.117
9,JC_1,2,kip,3,0,1,ih,0.06,0.072
9,JC_1,2,peck,1,0,3,eh,0.044,0.083
9,JC_1,2,pet,1,0,2,eh,0.05,0.07
9,JC_1,2,tab,2,1,1,ae,0.092,0.149
9,JC_1,2,pog,1,1,3,aw,0.06,0.136
9,JC_1,2,tap,2,0,1,ae,0.07,0.107
9,JC_1,2,cad,3,1,2,ae,0.069,0.155
9,JC_1,2,cob,3,1,1,aw,0.072,0.121
10,JC2,1,pack,1,0,3,ae,0.087,0.109
10,JC2,1,pup,1,0,1,uh,0.079,0.079
10,JC2,1,cat,3,0,2,ae,0.123,0.144
10,JC2,1,tup,2,0,1,uh,0.07,0.081
10,JC2,1,cog,3,1,3,aw,0.11,0.178
10,JC2,1,puck,1,0,3,uh,0.059,0.085
10,JC2,1,pig,1,1,3,ih,0.06,0.124
10,JC2,1,kick,3,0,3,ih,0.074,0.087
10,JC2,1,tug,2,1,3,uh,0.119,0.183
10,JC2,1,cub,3,1,1,uh,,
10,JC2,1,tub,2,1,1,uh,0.093,0.161
10,JC2,1,keg,3,1,3,eh,0.099,0.148
10,JC2,1,tib,2,1,1,ih,0.093,0.144
10,JC2,1,pat,1,0,2,ae,0.125,0.155
10,JC2,1,top,2,0,1,aw,0.067,0.14
10,JC2,1,cud,3,1,2,uh,0.104,0.166
10,JC2,1,pap,1,0,1,ae,0.089,0.142
10,JC2,1,tip,2,0,1,ih,0.074,0.094
10,JC2,1,cod,3,1,2,aw,0.097,0.208
10,JC2,1,pick,1,0,3,ih,0.038,0.089
10,JC2,1,tot,2,0,2,aw,0.079,0.171
10,JC2,1,pep,1,0,1,eh,0.055,0.11
10,JC2,1,tat,2,0,2,ae,0.097,0.151
10,JC2,1,cack,3,0,3,ae,0.098,0.156
10,JC2,1,peg,1,1,3,eh,0.109,0.159
10,JC2,1,tuck,2,0,3,uh,0.086,0.098
10,JC2,1,pop,1,0,1,aw,0.081,0.144
10,JC2,1,cup,3,0,1,uh,0.082,0.1
10,JC2,1,tech,2,0,3,eh,0.091,0.114
10,JC2,1,pad,1,1,2,ae,0.107,0.218
10,JC2,1,putt,1,0,2,uh,0.102,0.1
10,JC2,1,cut,3,0,2,uh,0.106,0.117
10,JC2,1,todd,2,1,2,aw,0.147,0.221
10,JC2,1,cot,3,0,2,aw,0.115,0.168
10,JC2,1,talk,2,0,3,aw,0.106,0.157
10,JC2,1,ted,2,1,2,eh,0.108,0.147
10,JC2,1,tut,2,0,2,uh,0.128,0.101
10,JC2,1,pug,1,1,3,uh,0.099,0.107
10,JC2,1,pot,1,0,2,aw,0.104,0.156
10,JC2,1,cop,3,0,1,aw,0.084,0.146
10,JC2,1,pit,1,0,2,ih,0.087,0.106
10,JC2,1,pod,1,1,2,aw,0.092,0.193
10,JC2,1,kid,3,1,2,ih,0.106,0.148
10,JC2,1,tog,2,1,3,aw,0.113,0.238
10,JC2,1,tag,2,1,3,ae,0.069,0.255
10,JC2,1,tack,2,0,3,ae,0.094,0.152
10,JC2,1,cab,3,1,1,ae,0.125,0.26
10,JC2,1,pock,1,0,3,aw,0.111,0.131
10,JC2,1,tad,2,1,2,ae,0.14,0.254
10,JC2,1,pub,1,1,1,uh,0.116,0.12
10,JC2,1,kit,3,0,2,ih,,
10,JC2,1,ped,1,1,2,eh,0.111,0.151
10,JC2,1,cap,3,0,1,ae,0.109,0.154
10,JC2,1,kip,3,0,1,ih,0.094,0.1
10,JC2,1,peck,1,0,3,eh,0.137,0.094
10,JC2,1,pet,1,0,2,eh,0.097,0.101
10,JC2,1,tab,2,1,1,ae,0.148,0.224
10,JC2,1,pog,1,1,3,aw,0.101,0.233
10,JC2,1,tap,2,0,1,ae,0.088,0.146
10,JC2,1,cad,3,1,2,ae,0.098,0.193
10,JC2,1,cob,3,1,1,aw,0.106,0.168
10,JC2,2,pack,1,0,3,ae,0.095,0.144
10,JC2,2,pup,1,0,1,uh,0.075,0.065
10,JC2,2,cat,3,0,2,ae,0.093,0.147
10,JC2,2,tup,2,0,1,uh,0.068,0.074
10,JC2,2,cog,3,1,3,aw,0.101,0.185
10,JC2,2,puck,1,0,3,uh,0.064,0.075
10,JC2,2,pig,1,1,3,ih,0.103,0.176
10,JC2,2,kick,3,0,3,ih,0.061,0.086
10,JC2,2,tug,2,1,3,uh,0.104,0.166
10,JC2,2,cub,3,1,1,uh,0.103,0.128
10,JC2,2,tub,2,1,1,uh,0.076,0.128
10,JC2,2,keg,3,1,3,eh,0.11,0.164
10,JC2,2,tib,2,1,1,ih,0.08,0.113
10,JC2,2,pat,1,0,2,ae,0.107,0.169
10,JC2,2,top,2,0,1,aw,0.096,0.146
10,JC2,2,cud,3,1,2,uh,0.09,0.135
10,JC2,2,pap,1,0,1,ae,0.08,0.112
10,JC2,2,tip,2,0,1,ih,0.047,0.084
10,JC2,2,cod,3,1,2,aw,0.109,0.21
10,JC2,2,pick,1,0,3,ih,0.029,0.091
10,JC2,2,tot,2,0,2,aw,0.113,
10,JC2,2,pep,1,0,1,eh,0.057,0.075
10,JC2,2,tat,2,0,2,ae,0.118,0.153
10,JC2,2,cack,3,0,3,ae,0.096,0.137
10,JC2,2,peg,1,1,3,eh,0.114,0.154
10,JC2,2,tuck,2,0,3,uh,0.059,0.1
10,JC2,2,pop,1,0,1,aw,0.072,0.117
10,JC2,2,cup,3,0,1,uh,0.073,0.072
10,JC2,2,tech,2,0,3,eh,0.068,0.093
10,JC2,2,pad,1,1,2,ae,0.082,0.192
10,JC2,2,putt,1,0,2,uh,0.07,0.112
10,JC2,2,cut,3,0,2,uh,0.083,0.11
10,JC2,2,todd,2,1,2,aw,0.1,0.201
10,JC2,2,cot,3,0,2,aw,0.14,0.168
10,JC2,2,talk,2,0,3,aw,0.089,0.156
10,JC2,2,ted,2,1,2,eh,0.1,0.111
10,JC2,2,tut,2,0,2,uh,0.097,0.098
10,JC2,2,pug,1,1,3,uh,0.087,0.13
10,JC2,2,pot,1,0,2,aw,0.099,0.151
10,JC2,2,cop,3,0,1,aw,0.083,0.127
10,JC2,2,pit,1,0,2,ih,0.076,0.1
10,JC2,2,pod,1,1,2,aw,0.119,0.195
10,JC2,2,kid,3,1,2,ih,0.082,0.119
10,JC2,2,tog,2,1,3,aw,0.098,0.217
10,JC2,2,tag,2,1,3,ae,0.095,0.18
10,JC2,2,tack,2,0,3,ae,0.097,0.118
10,JC2,2,cab,3,1,1,ae,0.1,0.169
10,JC2,2,pock,1,0,3,aw,0.073,0.138
10,JC2,2,tad,2,1,2,ae,0.115,0.196
10,JC2,2,pub,1,1,1,uh,0.097,0.104
10,JC2,2,kit,3,0,2,ih,0.084,0.099
10,JC2,2,ped,1,1,2,eh,0.098,0.111
10,JC2,2,cap,3,0,1,ae,0.098,0.123
10,JC2,2,kip,3,0,1,ih,0.071,0.067
10,JC2,2,peck,1,0,3,eh,0.076,0.084
10,JC2,2,pet,1,0,2,eh,0.092,0.091
10,JC2,2,tab,2,1,1,ae,0.118,0.176
10,JC2,2,pog,1,1,3,aw,0.084,0.198
10,JC2,2,tap,2,0,1,ae,0.097,0.12
10,JC2,2,cad,3,1,2,ae,0.094,0.184
10,JC2,2,cob,3,1,1,aw,0.077,0.154
11,MB,1,pack,1,0,3,ae,0.087,0.153
11,MB,1,pup,1,0,1,uh,0.076,0.075
11,MB,1,cat,3,0,2,ae,0.078,0.125
11,MB,1,tup,2,0,1,uh,0.113,0.09
11,MB,1,cog,3,1,3,aw,0.135,0.249
11,MB,1,puck,1,0,3,uh,0.091,0.067
11,MB,1,pig,1,1,3,ih,0.153,0.167
11,MB,1,kick,3,0,3,ih,0.128,0.111
11,MB,1,tug,2,1,3,uh,0.101,0.2
11,MB,1,cub,3,1,1,uh,0.14,0.159
11,MB,1,tub,2,1,1,uh,0.138,0.122
11,MB,1,keg,3,1,3,eh,0.101,0.156
11,MB,1,tib,2,1,1,ih,0.092,0.161
11,MB,1,pat,1,0,2,ae,0.078,0.158
11,MB,1,top,2,0,1,aw,0.118,0.114
11,MB,1,cud,3,1,2,uh,0.151,0.169
11,MB,1,pap,1,0,1,ae,0.083,0.136
11,MB,1,tip,2,0,1,ih,0.112,0.08
11,MB,1,cod,3,1,2,aw,0.104,0.283
11,MB,1,pick,1,0,3,ih,0.077,0.076
11,MB,1,tot,2,0,2,aw,0.171,0.172
11,MB,1,pep,1,0,1,eh,0.116,0.084
11,MB,1,tat,2,0,2,ae,0.069,0.106
11,MB,1,cack,3,0,3,ae,0.132,0.105
11,MB,1,peg,1,1,3,eh,0.155,0.155
11,MB,1,tuck,2,0,3,uh,0.078,0.083
11,MB,1,pop,1,0,1,aw,0.1,0.177
11,MB,1,cup,3,0,1,uh,0.104,0.072
11,MB,1,tech,2,0,3,eh,0.116,0.061
11,MB,1,pad,1,1,2,ae,0.091,0.281
11,MB,1,putt,1,0,2,uh,0.134,0.086
11,MB,1,cut,3,0,2,uh,0.115,0.091
11,MB,1,todd,2,1,2,aw,0.133,0.256
11,MB,1,cot,3,0,2,aw,0.103,0.123
11,MB,1,talk,2,0,3,aw,0.158,0.111
11,MB,1,ted,2,1,2,eh,0.168,0.145
11,MB,1,tut,2,0,2,uh,0.118,0.079
11,MB,1,pug,1,1,3,uh,0.192,0.146
11,MB,1,pot,1,0,2,aw,0.093,0.115
11,MB,1,cop,3,0,1,aw,0.136,0.114
11,MB,1,pit,1,0,2,ih,0.16,0.094
11,MB,1,pod,1,1,2,aw,0.126,0.276
11,MB,1,kid,3,1,2,ih,0.132,0.144
11,MB,1,tog,2,1,3,aw,0.129,0.265
11,MB,1,tag,2,1,3,ae,0.093,0.236
11,MB,1,tack,2,0,3,ae,0.125,0.147
11,MB,1,cab,3,1,1,ae,0.128,0.219
11,MB,1,pock,1,0,3,aw,0.128,0.113
11,MB,1,tad,2,1,2,ae,0.106,0.242
11,MB,1,pub,1,1,1,uh,0.142,0.135
11,MB,1,kit,3,0,2,ih,0.149,0.083
11,MB,1,ped,1,1,2,eh,0.123,0.148
11,MB,1,cap,3,0,1,ae,0.119,0.107
11,MB,1,kip,3,0,1,ih,0.185,0.086
11,MB,1,peck,1,0,3,eh,0.133,0.08
11,MB,1,pet,1,0,2,eh,0.135,0.107
11,MB,1,tab,2,1,1,ae,0.096,0.238
11,MB,1,pog,1,1,3,aw,0.118,0.252
11,MB,1,tap,2,0,1,ae,0.115,0.109
11,MB,1,cad,3,1,2,ae,0.101,0.249
11,MB,1,cob,3,1,1,aw,0.085,0.241
11,MB,2,pack,1,0,3,ae,0.115,0.104
11,MB,2,pup,1,0,1,uh,0.091,0.087
11,MB,2,cat,3,0,2,ae,0.118,0.186
11,MB,2,tup,2,0,1,uh,0.106,0.086
11,MB,2,cog,3,1,3,aw,0.133,0.189
11,MB,2,puck,1,0,3,uh,0.092,0.099
11,MB,2,pig,1,1,3,ih,0.101,0.14
