sub,init,list,word,ons_poa,coda_vc,coda_poa,vowel,vot,vdur
11,MB,2,kick,3,0,3,ih,0.142,0.08
11,MB,2,tug,2,1,3,uh,0.108,0.154
11,MB,2,cub,3,1,1,uh,0.106,0.154
11,MB,2,tub,2,1,1,uh,0.104,0.164
11,MB,2,keg,3,1,3,eh,0.099,0.16
11,MB,2,tib,2,1,1,ih,0.126,0.107
11,MB,2,pat,1,0,2,ae,0.081,0.151
11,MB,2,top,2,0,1,aw,0.081,0.111
11,MB,2,cud,3,1,2,uh,0.106,0.171
11,MB,2,pap,1,0,1,ae,0.088,0.152
11,MB,2,tip,2,0,1,ih,0.1,0.07
11,MB,2,cod,3,1,2,aw,0.114,0.235
11,MB,2,pick,1,0,3,ih,0.087,0.072
11,MB,2,tot,2,0,2,aw,0.092,0.132
11,MB,2,pep,1,0,1,eh,0.104,0.121
11,MB,2,tat,2,0,2,ae,0.111,0.113
11,MB,2,cack,3,0,3,ae,0.133,0.099
11,MB,2,peg,1,1,3,eh,0.111,0.118
11,MB,2,tuck,2,0,3,uh,0.085,0.18
11,MB,2,pop,1,0,1,aw,0.08,0.106
11,MB,2,cup,3,0,1,uh,0.119,0.082
11,MB,2,tech,2,0,3,eh,0.112,0.078
11,MB,2,pad,1,1,2,ae,0.076,0.249
11,MB,2,putt,1,0,2,uh,0.064,0.077
11,MB,2,cut,3,0,2,uh,0.13,0.061
11,MB,2,todd,2,1,2,aw,0.102,0.185
11,MB,2,cot,3,0,2,aw,0.094,0.132
11,MB,2,talk,2,0,3,aw,0.09,0.109
11,MB,2,ted,2,1,2,eh,0.102,0.133
11,MB,2,tut,2,0,2,uh,0.108,0.087
11,MB,2,pug,1,1,3,uh,0.125,0.141
11,MB,2,pot,1,0,2,aw,0.084,0.165
11,MB,2,cop,3,0,1,aw,0.132,0.109
11,MB,2,pit,1,0,2,ih,0.138,0.091
11,MB,2,pod,1,1,2,aw,0.1,0.236
11,MB,2,kid,3,1,2,ih,0.08,0.127
11,MB,2,tog,2,1,3,aw,0.089,0.217
11,MB,2,tag,2,1,3,ae,0.089,0.25
11,MB,2,tack,2,0,3,ae,0.09,0.143
11,MB,2,cab,3,1,1,ae,0.13,0.208
11,MB,2,pock,1,0,3,aw,0.108,0.157
11,MB,2,tad,2,1,2,ae,0.107,0.252
11,MB,2,pub,1,1,1,uh,0.099,0.107
11,MB,2,kit,3,0,2,ih,0.121,0.092
11,MB,2,ped,1,1,2,eh,0.133,0.148
11,MB,2,cap,3,0,1,ae,0.094,0.15
11,MB,2,kip,3,0,1,ih,0.187,0.086
11,MB,2,peck,1,0,3,eh,0.114,0.101
11,MB,2,pet,1,0,2,eh,0.104,0.153
11,MB,2,tab,2,1,1,ae,0.108,0.196
11,MB,2,pog,1,1,3,aw,0.1,0.24
11,MB,2,tap,2,0,1,ae,0.09,0.163
11,MB,2,cad,3,1,2,ae,0.121,0.214
11,MB,2,cob,3,1,1,aw,0.109,0.236
12,MN,1,pack,1,0,3,ae,0.08,0.134
12,MN,1,pup,1,0,1,uh,0.076,0.072
12,MN,1,cat,3,0,2,ae,0.083,0.151
12,MN,1,tup,2,0,1,uh,0.071,0.078
12,MN,1,cog,3,1,3,aw,0.087,0.191
12,MN,1,puck,1,0,3,uh,0.056,0.096
12,MN,1,pig,1,1,3,ih,0.066,0.105
12,MN,1,kick,3,0,3,ih,0.097,0.066
12,MN,1,tug,2,1,3,uh,0.086,0.125
12,MN,1,cub,3,1,1,uh,0.09,0.111
12,MN,1,tub,2,1,1,uh,0.082,0.147
12,MN,1,keg,3,1,3,eh,0.084,0.116
12,MN,1,tib,2,1,1,ih,0.094,0.115
12,MN,1,pat,1,0,2,ae,0.088,0.136
12,MN,1,top,2,0,1,aw,0.102,0.129
12,MN,1,cud,3,1,2,uh,0.104,0.114
12,MN,1,pap,1,0,1,ae,0.165,0.107
12,MN,1,tip,2,0,1,ih,0.08,0.076
12,MN,1,cod,3,1,2,aw,0.1,0.211
12,MN,1,pick,1,0,3,ih,0.043,0.085
12,MN,1,tot,2,0,2,aw,0.099,0.149
12,MN,1,pep,1,0,1,eh,0.063,0.088
12,MN,1,tat,2,0,2,ae,0.086,0.127
12,MN,1,cack,3,0,3,ae,0.112,0.118
12,MN,1,peg,1,1,3,eh,0.074,0.103
12,MN,1,tuck,2,0,3,uh,0.067,0.079
12,MN,1,pop,1,0,1,aw,0.084,0.121
12,MN,1,cup,3,0,1,uh,0.074,0.081
12,MN,1,tech,2,0,3,eh,0.093,0.087
12,MN,1,pad,1,1,2,ae,0.106,0.157
12,MN,1,putt,1,0,2,uh,0.072,0.081
12,MN,1,cut,3,0,2,uh,0.067,0.1
12,MN,1,todd,2,1,2,aw,0.108,0.154
12,MN,1,cot,3,0,2,aw,0.093,0.105
12,MN,1,talk,2,0,3,aw,0.115,0.131
12,MN,1,ted,2,1,2,eh,0.082,0.121
12,MN,1,tut,2,0,2,uh,0.105,0.096
12,MN,1,pug,1,1,3,uh,0.069,0.132
12,MN,1,pot,1,0,2,aw,0.095,0.142
12,MN,1,cop,3,0,1,aw,0.104,0.117
12,MN,1,pit,1,0,2,ih,0.057,0.035
12,MN,1,pod,1,1,2,aw,0.069,0.188
12,MN,1,kid,3,1,2,ih,0.063,0.111
12,MN,1,tog,2,1,3,aw,0.094,0.217
12,MN,1,tag,2,1,3,ae,0.095,0.195
12,MN,1,tack,2,0,3,ae,0.07,0.106
12,MN,1,cab,3,1,1,ae,0.099,0.188
12,MN,1,pock,1,0,3,aw,0.078,0.113
12,MN,1,tad,2,1,2,ae,0.1,0.184
12,MN,1,pub,1,1,1,uh,0.064,0.106
12,MN,1,kit,3,0,2,ih,0.068,0.067
12,MN,1,ped,1,1,2,eh,0.061,0.109
12,MN,1,cap,3,0,1,ae,0.109,0.113
12,MN,1,kip,3,0,1,ih,0.068,0.084
12,MN,1,peck,1,0,3,eh,0.066,0.071
12,MN,1,pet,1,0,2,eh,0.089,0.079
12,MN,1,tab,2,1,1,ae,0.093,0.167
12,MN,1,pog,1,1,3,aw,0.09,0.206
12,MN,1,tap,2,0,1,ae,0.111,0.103
12,MN,1,cad,3,1,2,ae,0.109,0.183
12,MN,1,cob,3,1,1,aw,0.088,0.181
12,MN,2,pack,1,0,3,ae,0.066,0.127
12,MN,2,pup,1,0,1,uh,0.054,0.084
12,MN,2,cat,3,0,2,ae,0.073,0.124
12,MN,2,tup,2,0,1,uh,0.071,0.078
12,MN,2,cog,3,1,3,aw,0.076,0.179
12,MN,2,puck,1,0,3,uh,0.062,0.077
12,MN,2,pig,1,1,3,ih,0.043,0.1
12,MN,2,kick,3,0,3,ih,0.053,0.064
12,MN,2,tug,2,1,3,uh,0.071,0.127
12,MN,2,cub,3,1,1,uh,0.081,0.131
12,MN,2,tub,2,1,1,uh,0.078,0.155
12,MN,2,keg,3,1,3,eh,0.079,0.144
12,MN,2,tib,2,1,1,ih,0.068,0.117
12,MN,2,pat,1,0,2,ae,0.058,0.107
12,MN,2,top,2,0,1,aw,0.092,0.094
12,MN,2,cud,3,1,2,uh,0.073,0.118
12,MN,2,pap,1,0,1,ae,0.073,0.109
12,MN,2,tip,2,0,1,ih,0.065,0.091
12,MN,2,cod,3,1,2,aw,0.088,0.186
12,MN,2,pick,1,0,3,ih,0.044,0.054
12,MN,2,tot,2,0,2,aw,0.087,0.106
12,MN,2,pep,1,0,1,eh,0.068,0.076
12,MN,2,tat,2,0,2,ae,0.086,0.076
12,MN,2,cack,3,0,3,ae,0.101,0.111
12,MN,2,peg,1,1,3,eh,0.052,0.135
12,MN,2,tuck,2,0,3,uh,0.067,0.095
12,MN,2,pop,1,0,1,aw,0.057,0.126
12,MN,2,cup,3,0,1,uh,0.058,0.087
12,MN,2,tech,2,0,3,eh,0.059,0.083
12,MN,2,pad,1,1,2,ae,0.072,0.199
12,MN,2,putt,1,0,2,uh,0.035,0.052
12,MN,2,cut,3,0,2,uh,0.058,0.088
12,MN,2,todd,2,1,2,aw,0.077,0.176
12,MN,2,cot,3,0,2,aw,0.08,0.096
12,MN,2,talk,2,0,3,aw,0.072,0.143
12,MN,2,ted,2,1,2,eh,0.069,0.114
12,MN,2,tut,2,0,2,uh,0.076,0.061
12,MN,2,pug,1,1,3,uh,0.069,0.139
12,MN,2,pot,1,0,2,aw,0.069,0.091
12,MN,2,cop,3,0,1,aw,0.089,0.134
12,MN,2,pit,1,0,2,ih,0.043,0.082
12,MN,2,pod,1,1,2,aw,0.083,0.167
12,MN,2,kid,3,1,2,ih,0.061,0.093
12,MN,2,tog,2,1,3,aw,0.128,0.202
12,MN,2,tag,2,1,3,ae,0.099,0.192
12,MN,2,tack,2,0,3,ae,0.089,0.103
12,MN,2,cab,3,1,1,ae,0.086,0.17
12,MN,2,pock,1,0,3,aw,0.079,0.125
12,MN,2,tad,2,1,2,ae,0.076,0.179
12,MN,2,pub,1,1,1,uh,0.061,0.099
12,MN,2,kit,3,0,2,ih,0.061,0.064
12,MN,2,ped,1,1,2,eh,0.061,0.105
12,MN,2,cap,3,0,1,ae,0.098,0.107
12,MN,2,kip,3,0,1,ih,0.072,0.083
12,MN,2,peck,1,0,3,eh,0.055,0.118
12,MN,2,pet,1,0,2,eh,0.084,0.064
12,MN,2,tab,2,1,1,ae,0.086,0.181
12,MN,2,pog,1,1,3,aw,0.052,0.231
12,MN,2,tap,2,0,1,ae,0.08,0.136
12,MN,2,cad,3,1,2,ae,0.104,0.153
12,MN,2,cob,3,1,1,aw,0.1,0.175
13,MT,1,pack,1,0,3,ae,0.086,0.149
13,MT,1,pup,1,0,1,uh,0.077,0.103
13,MT,1,cat,3,0,2,ae,0.115,0.171
13,MT,1,tup,2,0,1,uh,0.083,0.097
13,MT,1,cog,3,1,3,aw,0.103,0.203
13,MT,1,puck,1,0,3,uh,0.076,0.109
13,MT,1,pig,1,1,3,ih,0.063,0.123
13,MT,1,kick,3,0,3,ih,0.069,0.086
13,MT,1,tug,2,1,3,uh,0.072,0.136
13,MT,1,cub,3,1,1,uh,0.091,0.128
13,MT,1,tub,2,1,1,uh,0.091,0.131
13,MT,1,keg,3,1,3,eh,0.09,0.135
13,MT,1,tib,2,1,1,ih,0.082,0.119
13,MT,1,pat,1,0,2,ae,0.075,0.159
13,MT,1,top,2,0,1,aw,0.075,0.166
13,MT,1,cud,3,1,2,uh,0.09,0.132
13,MT,1,pap,1,0,1,ae,0.093,0.166
13,MT,1,tip,2,0,1,ih,0.065,0.089
13,MT,1,cod,3,1,2,aw,0.094,0.212
13,MT,1,pick,1,0,3,ih,0.036,0.099
13,MT,1,tot,2,0,2,aw,0.102,0.156
13,MT,1,pep,1,0,1,eh,0.036,0.099
13,MT,1,tat,2,0,2,ae,0.067,0.164
13,MT,1,cack,3,0,3,ae,0.071,0.166
13,MT,1,peg,1,1,3,eh,0.057,0.16
13,MT,1,tuck,2,0,3,uh,0.054,0.099
13,MT,1,pop,1,0,1,aw,0.051,0.158
13,MT,1,cup,3,0,1,uh,0.053,0.08
13,MT,1,tech,2,0,3,eh,0.168,0.085
13,MT,1,pad,1,1,2,ae,0.085,0.18
13,MT,1,putt,1,0,2,uh,0.048,0.098
13,MT,1,cut,3,0,2,uh,0.07,0.116
13,MT,1,todd,2,1,2,aw,0.126,0.233
13,MT,1,cot,3,0,2,aw,0.101,0.165
13,MT,1,talk,2,0,3,aw,0.086,0.144
13,MT,1,ted,2,1,2,eh,0.095,0.138
13,MT,1,tut,2,0,2,uh,0.05,0.111
13,MT,1,pug,1,1,3,uh,0.072,0.142
13,MT,1,pot,1,0,2,aw,0.061,0.151
13,MT,1,cop,3,0,1,aw,0.115,0.16
13,MT,1,pit,1,0,2,ih,0.052,0.079
13,MT,1,pod,1,1,2,aw,0.069,0.221
13,MT,1,kid,3,1,2,ih,0.091,0.12
13,MT,1,tog,2,1,3,aw,0.087,0.216
13,MT,1,tag,2,1,3,ae,0.073,0.23
13,MT,1,tack,2,0,3,ae,0.111,0.165
13,MT,1,cab,3,1,1,ae,0.085,0.206
13,MT,1,pock,1,0,3,aw,0.081,0.166
13,MT,1,tad,2,1,2,ae,0.078,0.199
13,MT,1,pub,1,1,1,uh,0.084,0.12
13,MT,1,kit,3,0,2,ih,0.08,0.098
13,MT,1,ped,1,1,2,eh,0.092,0.122
13,MT,1,cap,3,0,1,ae,0.09,0.154
13,MT,1,kip,3,0,1,ih,0.095,0.082
13,MT,1,peck,1,0,3,eh,0.084,0.109
13,MT,1,pet,1,0,2,eh,0.055,0.131
13,MT,1,tab,2,1,1,ae,0.099,0.192
13,MT,1,pog,1,1,3,aw,0.083,0.223
13,MT,1,tap,2,0,1,ae,0.103,0.16
13,MT,1,cad,3,1,2,ae,0.069,0.202
13,MT,1,cob,3,1,1,aw,0.084,0.202
13,MT,2,pack,1,0,3,ae,0.066,0.175
13,MT,2,pup,1,0,1,uh,0.053,0.088
13,MT,2,cat,3,0,2,ae,0.117,0.167
13,MT,2,tup,2,0,1,uh,0.068,0.108
13,MT,2,cog,3,1,3,aw,0.089,0.252
13,MT,2,puck,1,0,3,uh,0.039,0.109
13,MT,2,pig,1,1,3,ih,0.048,0.12
13,MT,2,kick,3,0,3,ih,0.065,0.084
13,MT,2,tug,2,1,3,uh,0.06,0.127
13,MT,2,cub,3,1,1,uh,0.084,0.122
13,MT,2,tub,2,1,1,uh,0.08,0.123
13,MT,2,keg,3,1,3,eh,0.106,0.135
13,MT,2,tib,2,1,1,ih,0.084,0.113
13,MT,2,pat,1,0,2,ae,0.072,0.165
13,MT,2,top,2,0,1,aw,0.085,0.138
13,MT,2,cud,3,1,2,uh,0.096,0.117
13,MT,2,pap,1,0,1,ae,0.057,0.16
13,MT,2,tip,2,0,1,ih,0.054,0.073
13,MT,2,cod,3,1,2,aw,0.124,0.19
13,MT,2,pick,1,0,3,ih,0.054,0.083
13,MT,2,tot,2,0,2,aw,0.092,0.147
13,MT,2,pep,1,0,1,eh,0.051,0.091
13,MT,2,tat,2,0,2,ae,0.09,0.16
13,MT,2,cack,3,0,3,ae,0.062,0.128
13,MT,2,peg,1,1,3,eh,0.086,0.141
13,MT,2,tuck,2,0,3,uh,0.09,0.093
13,MT,2,pop,1,0,1,aw,0.066,0.16
13,MT,2,cup,3,0,1,uh,0.073,0.089
13,MT,2,tech,2,0,3,eh,0.101,0.108
13,MT,2,pad,1,1,2,ae,0.099,0.203
13,MT,2,putt,1,0,2,uh,0.048,0.116
13,MT,2,cut,3,0,2,uh,0.072,0.108
13,MT,2,todd,2,1,2,aw,0.064,0.225
13,MT,2,cot,3,0,2,aw,0.094,0.147
13,MT,2,talk,2,0,3,aw,0.087,0.163
13,MT,2,ted,2,1,2,eh,0.074,0.158
13,MT,2,tut,2,0,2,uh,0.076,0.095
13,MT,2,pug,1,1,3,uh,0.073,0.152
13,MT,2,pot,1,0,2,aw,0.074,0.132
13,MT,2,cop,3,0,1,aw,0.1,0.158
13,MT,2,pit,1,0,2,ih,0.045,0.091
13,MT,2,pod,1,1,2,aw,0.076,0.215
13,MT,2,kid,3,1,2,ih,0.096,0.104
13,MT,2,tog,2,1,3,aw,0.112,0.202
13,MT,2,tag,2,1,3,ae,0.118,0.205
13,MT,2,tack,2,0,3,ae,0.122,0.171
13,MT,2,cab,3,1,1,ae,0.094,0.188
13,MT,2,pock,1,0,3,aw,0.094,0.167
13,MT,2,tad,2,1,2,ae,0.09,0.234
13,MT,2,pub,1,1,1,uh,0.064,0.132
13,MT,2,kit,3,0,2,ih,0.074,0.095
13,MT,2,ped,1,1,2,eh,0.077,0.125
13,MT,2,cap,3,0,1,ae,0.068,0.162
13,MT,2,kip,3,0,1,ih,0.075,0.083
13,MT,2,peck,1,0,3,eh,0.067,0.116
13,MT,2,pet,1,0,2,eh,0.047,0.104
13,MT,2,tab,2,1,1,ae,0.06,0.236
13,MT,2,pog,1,1,3,aw,0.075,0.194
13,MT,2,tap,2,0,1,ae,0.086,0.163
13,MT,2,cad,3,1,2,ae,0.089,0.176
13,MT,2,cob,3,1,1,aw,0.095,0.194
14,JA,1,pack,1,0,3,ae,0.074,0.135
14,JA,1,pup,1,0,1,uh,0.065,0.085
14,JA,1,cat,3,0,2,ae,0.096,0.136
14,JA,1,tup,2,0,1,uh,0.095,0.065
14,JA,1,cog,3,1,3,aw,0.075,0.155
14,JA,1,puck,1,0,3,uh,0.06,0.079
14,JA,1,pig,1,1,3,ih,0.09,0.12
14,JA,1,kick,3,0,3,ih,0.094,0.085
14,JA,1,tug,2,1,3,uh,0.097,0.142
14,JA,1,cub,3,1,1,uh,0.097,0.116
14,JA,1,tub,2,1,1,uh,0.107,0.117
14,JA,1,keg,3,1,3,eh,0.103,0.126
14,JA,1,tib,2,1,1,ih,0.079,0.111
14,JA,1,pat,1,0,2,ae,0.102,0.141
14,JA,1,top,2,0,1,aw,0.091,0.109
14,JA,1,cud,3,1,2,uh,0.096,0.122
14,JA,1,pap,1,0,1,ae,0.093,0.112
14,JA,1,tip,2,0,1,ih,0.073,0.076
14,JA,1,cod,3,1,2,aw,0.108,0.171
14,JA,1,pick,1,0,3,ih,0.062,0.07
14,JA,1,tot,2,0,2,aw,0.081,0.104
14,JA,1,pep,1,0,1,eh,0.062,0.089
14,JA,1,tat,2,0,2,ae,0.089,0.133
14,JA,1,cack,3,0,3,ae,0.103,0.124
14,JA,1,peg,1,1,3,eh,0.091,0.125
14,JA,1,tuck,2,0,3,uh,0.047,0.085
14,JA,1,pop,1,0,1,aw,0.082,0.109
14,JA,1,cup,3,0,1,uh,0.081,0.072
14,JA,1,tech,2,0,3,eh,0.078,0.049
14,JA,1,pad,1,1,2,ae,0.103,0.167
14,JA,1,putt,1,0,2,uh,0.075,0.101
14,JA,1,cut,3,0,2,uh,0.088,0.099
14,JA,1,todd,2,1,2,aw,0.093,0.171
14,JA,1,cot,3,0,2,aw,0.095,0.154
14,JA,1,talk,2,0,3,aw,0.103,0.112
14,JA,1,ted,2,1,2,eh,0.113,0.1
14,JA,1,tut,2,0,2,uh,0.062,0.071
14,JA,1,pug,1,1,3,uh,0.1,0.111
14,JA,1,pot,1,0,2,aw,0.1,0.119
14,JA,1,cop,3,0,1,aw,0.103,0.126
14,JA,1,pit,1,0,2,ih,0.069,0.065
14,JA,1,pod,1,1,2,aw,0.103,0.157
14,JA,1,kid,3,1,2,ih,0.081,0.109
14,JA,1,tog,2,1,3,aw,0.089,0.178
14,JA,1,tag,2,1,3,ae,0.105,0.17
14,JA,1,tack,2,0,3,ae,0.094,0.115
14,JA,1,cab,3,1,1,ae,0.088,0.162
14,JA,1,pock,1,0,3,aw,0.108,0.106
14,JA,1,tad,2,1,2,ae,0.102,0.185
14,JA,1,pub,1,1,1,uh,0.12,0.122
14,JA,1,kit,3,0,2,ih,0.079,0.069
14,JA,1,ped,1,1,2,eh,0.096,0.136
14,JA,1,cap,3,0,1,ae,0.096,0.085
14,JA,1,kip,3,0,1,ih,0.083,0.059
14,JA,1,peck,1,0,3,eh,0.103,0.074
14,JA,1,pet,1,0,2,eh,0.074,0.103
14,JA,1,tab,2,1,1,ae,0.114,0.153
14,JA,1,pog,1,1,3,aw,0.095,0.205
14,JA,1,tap,2,0,1,ae,0.095,0.102
14,JA,1,cad,3,1,2,ae,0.106,0.186
14,JA,1,cob,3,1,1,aw,0.09,0.166
14,JA,2,pack,1,0,3,ae,0.104,0.105
14,JA,2,pup,1,0,1,uh,0.081,0.077
14,JA,2,cat,3,0,2,ae,0.101,0.101
14,JA,2,tup,2,0,1,uh,0.073,0.055
14,JA,2,cog,3,1,3,aw,0.087,0.197
14,JA,2,puck,1,0,3,uh,0.078,0.062
14,JA,2,pig,1,1,3,ih,0.084,0.103
14,JA,2,kick,3,0,3,ih,0.078,0.081
14,JA,2,tug,2,1,3,uh,0.085,0.133
14,JA,2,cub,3,1,1,uh,0.094,0.135
14,JA,2,tub,2,1,1,uh,0.082,0.112
14,JA,2,keg,3,1,3,eh,0.109,0.119
14,JA,2,tib,2,1,1,ih,0.094,0.113
14,JA,2,pat,1,0,2,ae,0.104,0.131
14,JA,2,top,2,0,1,aw,0.087,0.126
14,JA,2,cud,3,1,2,uh,0.098,0.133
14,JA,2,pap,1,0,1,ae,0.086,0.107
14,JA,2,tip,2,0,1,ih,0.066,0.053
14,JA,2,cod,3,1,2,aw,0.067,0.178
14,JA,2,pick,1,0,3,ih,0.064,0.075
14,JA,2,tot,2,0,2,aw,0.101,0.114
14,JA,2,pep,1,0,1,eh,0.084,0.084
14,JA,2,tat,2,0,2,ae,0.086,0.095
14,JA,2,cack,3,0,3,ae,0.09,0.085
14,JA,2,peg,1,1,3,eh,0.07,0.119
14,JA,2,tuck,2,0,3,uh,0.086,0.068
14,JA,2,pop,1,0,1,aw,0.111,0.109
14,JA,2,cup,3,0,1,uh,0.089,0.076
14,JA,2,tech,2,0,3,eh,0.098,0.068
14,JA,2,pad,1,1,2,ae,0.095,0.123
14,JA,2,putt,1,0,2,uh,0.072,0.097
14,JA,2,cut,3,0,2,uh,0.077,0.089
14,JA,2,todd,2,1,2,aw,0.103,0.159
14,JA,2,cot,3,0,2,aw,0.09,0.126
14,JA,2,talk,2,0,3,aw,0.098,0.083
14,JA,2,ted,2,1,2,eh,0.105,0.125
14,JA,2,tut,2,0,2,uh,0.083,0.058
14,JA,2,pug,1,1,3,uh,0.085,0.117
14,JA,2,pot,1,0,2,aw,0.112,0.112
14,JA,2,cop,3,0,1,aw,0.078,0.092
14,JA,2,pit,1,0,2,ih,0.064,0.07
14,JA,2,pod,1,1,2,aw,0.082,0.166
14,JA,2,kid,3,1,2,ih,0.094,0.11
14,JA,2,tog,2,1,3,aw,0.092,0.189
14,JA,2,tag,2,1,3,ae,0.084,0.179
14,JA,2,tack,2,0,3,ae,0.08,0.098
14,JA,2,cab,3,1,1,ae,0.102,0.148
14,JA,2,pock,1,0,3,aw,0.096,0.109
14,JA,2,tad,2,1,2,ae,0.105,0.173
14,JA,2,pub,1,1,1,uh,0.089,0.094
14,JA,2,kit,3,0,2,ih,0.086,0.061
14,JA,2,ped,1,1,2,eh,0.103,0.115
14,JA,2,cap,3,0,1,ae,0.101,0.118
14,JA,2,kip,3,0,1,ih,0.095,0.049
14,JA,2,peck,1,0,3,eh,0.076,0.082
14,JA,2,pet,1,0,2,eh,0.068,0.111
14,JA,2,tab,2,1,1,ae,0.089,0.149
14,JA,2,pog,1,1,3,aw,0.111,0.183
14,JA,2,tap,2,0,1,ae,0.109,0.1
14,JA,2,cad,3,1,2,ae,0.105,0.167
14,JA,2,cob,3,1,1,aw,0.105,0.157
15,RH,1,pack,1,0,3,ae,0.073,0.177
15,RH,1,pup,1,0,1,uh,0.031,0.118
15,RH,1,cat,3,0,2,ae,0.089,0.174
