sub,init,list,word,ons_poa,coda_vc,coda_poa,vowel,vot,vdur
15,RH,1,tup,2,0,1,uh,0.049,0.124
15,RH,1,cog,3,1,3,aw,0.131,0.184
15,RH,1,puck,1,0,3,uh,0.059,0.092
15,RH,1,pig,1,1,3,ih,0.049,0.132
15,RH,1,kick,3,0,3,ih,0.054,0.109
15,RH,1,tug,2,1,3,uh,0.078,0.165
15,RH,1,cub,3,1,1,uh,0.099,0.111
15,RH,1,tub,2,1,1,uh,0.049,0.161
15,RH,1,keg,3,1,3,eh,0.07,0.171
15,RH,1,tib,2,1,1,ih,0.068,0.124
15,RH,1,pat,1,0,2,ae,0.07,0.168
15,RH,1,top,2,0,1,aw,0.056,0.163
15,RH,1,cud,3,1,2,uh,0.085,0.164
15,RH,1,pap,1,0,1,ae,0.071,0.143
15,RH,1,tip,2,0,1,ih,0.062,0.086
15,RH,1,cod,3,1,2,aw,0.114,0.19
15,RH,1,pick,1,0,3,ih,0.031,0.086
15,RH,1,tot,2,0,2,aw,0.107,0.087
15,RH,1,pep,1,0,1,eh,0.057,0.084
15,RH,1,tat,2,0,2,ae,0.065,0.113
15,RH,1,cack,3,0,3,ae,0.056,0.135
15,RH,1,peg,1,1,3,eh,0.107,0.121
15,RH,1,tuck,2,0,3,uh,0.075,0.087
15,RH,1,pop,1,0,1,aw,0.051,0.126
15,RH,1,cup,3,0,1,uh,0.097,0.08
15,RH,1,tech,2,0,3,eh,0.064,0.118
15,RH,1,pad,1,1,2,ae,0.078,0.191
15,RH,1,putt,1,0,2,uh,0.063,0.104
15,RH,1,cut,3,0,2,uh,0.063,0.075
15,RH,1,todd,2,1,2,aw,0.071,0.18
15,RH,1,cot,3,0,2,aw,0.088,0.108
15,RH,1,talk,2,0,3,aw,0.093,0.094
15,RH,1,ted,2,1,2,eh,0.067,0.125
15,RH,1,tut,2,0,2,uh,0.098,0.068
15,RH,1,pug,1,1,3,uh,0.066,0.108
15,RH,1,pot,1,0,2,aw,0.064,0.114
15,RH,1,cop,3,0,1,aw,0.058,0.103
15,RH,1,pit,1,0,2,ih,0.038,0.082
15,RH,1,pod,1,1,2,aw,0.07,0.151
15,RH,1,kid,3,1,2,ih,0.055,0.116
15,RH,1,tog,2,1,3,aw,0.087,0.186
15,RH,1,tag,2,1,3,ae,0.07,0.201
15,RH,1,tack,2,0,3,ae,0.067,0.137
15,RH,1,cab,3,1,1,ae,0.056,0.184
15,RH,1,pock,1,0,3,aw,0.069,0.106
15,RH,1,tad,2,1,2,ae,0.051,0.199
15,RH,1,pub,1,1,1,uh,0.041,0.092
15,RH,1,kit,3,0,2,ih,0.054,0.079
15,RH,1,ped,1,1,2,eh,0.092,0.128
15,RH,1,cap,3,0,1,ae,0.066,0.156
15,RH,1,kip,3,0,1,ih,0.087,0.068
15,RH,1,peck,1,0,3,eh,0.057,0.099
15,RH,1,pet,1,0,2,eh,0.064,0.065
15,RH,1,tab,2,1,1,ae,0.077,0.111
15,RH,1,pog,1,1,3,aw,0.088,0.132
15,RH,1,tap,2,0,1,ae,0.059,0.16
15,RH,1,cad,3,1,2,ae,0.115,0.175
15,RH,1,cob,3,1,1,aw,0.093,0.11
15,RH,2,pack,1,0,3,ae,0.076,0.124
15,RH,2,pup,1,0,1,uh,0.054,0.089
15,RH,2,cat,3,0,2,ae,0.083,0.121
15,RH,2,tup,2,0,1,uh,0.079,0.124
15,RH,2,cog,3,1,3,aw,0.114,0.176
15,RH,2,puck,1,0,3,uh,0.061,0.098
15,RH,2,pig,1,1,3,ih,0.069,0.135
15,RH,2,kick,3,0,3,ih,0.073,0.072
15,RH,2,tug,2,1,3,uh,0.09,0.147
15,RH,2,cub,3,1,1,uh,0.083,0.128
15,RH,2,tub,2,1,1,uh,0.073,0.126
15,RH,2,keg,3,1,3,eh,0.106,0.138
15,RH,2,tib,2,1,1,ih,0.07,0.098
15,RH,2,pat,1,0,2,ae,0.087,0.136
15,RH,2,top,2,0,1,aw,0.075,0.127
15,RH,2,cud,3,1,2,uh,0.085,0.139
15,RH,2,pap,1,0,1,ae,0.065,0.106
15,RH,2,tip,2,0,1,ih,0.068,0.091
15,RH,2,cod,3,1,2,aw,0.126,0.151
15,RH,2,pick,1,0,3,ih,0.043,0.08
15,RH,2,tot,2,0,2,aw,0.095,0.097
15,RH,2,pep,1,0,1,eh,0.045,0.099
15,RH,2,tat,2,0,2,ae,0.065,0.147
15,RH,2,cack,3,0,3,ae,0.084,0.149
15,RH,2,peg,1,1,3,eh,0.085,0.127
15,RH,2,tuck,2,0,3,uh,0.06,0.102
15,RH,2,pop,1,0,1,aw,0.049,0.117
15,RH,2,cup,3,0,1,uh,0.067,0.108
15,RH,2,tech,2,0,3,eh,0.08,
15,RH,2,pad,1,1,2,ae,0.09,0.152
15,RH,2,putt,1,0,2,uh,0.071,0.094
15,RH,2,cut,3,0,2,uh,0.079,0.084
15,RH,2,todd,2,1,2,aw,0.107,0.147
15,RH,2,cot,3,0,2,aw,0.089,0.095
15,RH,2,talk,2,0,3,aw,0.094,0.104
15,RH,2,ted,2,1,2,eh,0.067,0.14
15,RH,2,tut,2,0,2,uh,0.069,0.079
15,RH,2,pug,1,1,3,uh,0.045,0.147
15,RH,2,pot,1,0,2,aw,0.047,0.122
15,RH,2,cop,3,0,1,aw,0.081,0.107
15,RH,2,pit,1,0,2,ih,0.065,0.086
15,RH,2,pod,1,1,2,aw,0.09,0.127
15,RH,2,kid,3,1,2,ih,0.07,0.077
15,RH,2,tog,2,1,3,aw,0.101,0.154
15,RH,2,tag,2,1,3,ae,0.077,0.207
15,RH,2,tack,2,0,3,ae,0.079,0.126
15,RH,2,cab,3,1,1,ae,0.105,0.123
15,RH,2,pock,1,0,3,aw,0.047,0.097
15,RH,2,tad,2,1,2,ae,0.08,0.149
15,RH,2,pub,1,1,1,uh,0.044,0.092
15,RH,2,kit,3,0,2,ih,0.057,0.09
15,RH,2,ped,1,1,2,eh,0.088,0.105
15,RH,2,cap,3,0,1,ae,0.097,0.104
15,RH,2,kip,3,0,1,ih,0.081,0.087
15,RH,2,peck,1,0,3,eh,0.046,0.062
15,RH,2,pet,1,0,2,eh,0.052,0.06
15,RH,2,tab,2,1,1,ae,0.077,0.141
15,RH,2,pog,1,1,3,aw,0.089,0.139
15,RH,2,tap,2,0,1,ae,0.063,0.125
15,RH,2,cad,3,1,2,ae,0.081,0.163
15,RH,2,cob,3,1,1,aw,0.083,0.106
16,SR,1,pack,1,0,3,ae,0.125,0.09
16,SR,1,pup,1,0,1,uh,0.095,0.051
16,SR,1,cat,3,0,2,ae,0.151,0.114
16,SR,1,tup,2,0,1,uh,0.1,0.071
16,SR,1,cog,3,1,3,aw,0.136,0.174
16,SR,1,puck,1,0,3,uh,0.085,0.063
16,SR,1,pig,1,1,3,ih,0.094,0.108
16,SR,1,kick,3,0,3,ih,0.128,0.079
16,SR,1,tug,2,1,3,uh,0.133,0.115
16,SR,1,cub,3,1,1,uh,0.116,0.1
16,SR,1,tub,2,1,1,uh,0.104,0.113
16,SR,1,keg,3,1,3,eh,0.136,0.112
16,SR,1,tib,2,1,1,ih,0.109,0.092
16,SR,1,pat,1,0,2,ae,0.125,0.118
16,SR,1,top,2,0,1,aw,0.126,0.121
16,SR,1,cud,3,1,2,uh,0.145,0.117
16,SR,1,pap,1,0,1,ae,0.145,0.131
16,SR,1,tip,2,0,1,ih,0.118,0.058
16,SR,1,cod,3,1,2,aw,0.117,0.162
16,SR,1,pick,1,0,3,ih,0.091,0.056
16,SR,1,tot,2,0,2,aw,0.139,0.12
16,SR,1,pep,1,0,1,eh,0.131,0.06
16,SR,1,tat,2,0,2,ae,0.133,0.106
16,SR,1,cack,3,0,3,ae,0.193,0.121
16,SR,1,peg,1,1,3,eh,0.115,0.087
16,SR,1,tuck,2,0,3,uh,0.116,0.065
16,SR,1,pop,1,0,1,aw,0.142,0.106
16,SR,1,cup,3,0,1,uh,0.094,0.065
16,SR,1,tech,2,0,3,eh,0.128,0.066
16,SR,1,pad,1,1,2,ae,0.12,0.194
16,SR,1,putt,1,0,2,uh,0.163,0.072
16,SR,1,cut,3,0,2,uh,0.13,0.098
16,SR,1,todd,2,1,2,aw,0.182,0.225
16,SR,1,cot,3,0,2,aw,0.145,0.127
16,SR,1,talk,2,0,3,aw,0.149,0.13
16,SR,1,ted,2,1,2,eh,0.136,0.097
16,SR,1,tut,2,0,2,uh,0.123,0.074
16,SR,1,pug,1,1,3,uh,0.13,0.106
16,SR,1,pot,1,0,2,aw,0.14,0.122
16,SR,1,cop,3,0,1,aw,0.142,0.119
16,SR,1,pit,1,0,2,ih,0.11,0.063
16,SR,1,pod,1,1,2,aw,0.165,0.193
16,SR,1,kid,3,1,2,ih,0.156,0.098
16,SR,1,tog,2,1,3,aw,0.12,0.181
16,SR,1,tag,2,1,3,ae,0.162,0.17
16,SR,1,tack,2,0,3,ae,0.151,0.111
16,SR,1,cab,3,1,1,ae,0.163,0.191
16,SR,1,pock,1,0,3,aw,0.175,0.122
16,SR,1,tad,2,1,2,ae,0.148,0.174
16,SR,1,pub,1,1,1,uh,0.118,0.086
16,SR,1,kit,3,0,2,ih,0.151,0.076
16,SR,1,ped,1,1,2,eh,0.234,0.11
16,SR,1,cap,3,0,1,ae,0.168,0.121
16,SR,1,kip,3,0,1,ih,0.14,0.055
16,SR,1,peck,1,0,3,eh,0.106,0.063
16,SR,1,pet,1,0,2,eh,0.135,0.073
16,SR,1,tab,2,1,1,ae,0.173,0.176
16,SR,1,pog,1,1,3,aw,0.165,0.213
16,SR,1,tap,2,0,1,ae,0.149,0.12
16,SR,1,cad,3,1,2,ae,0.204,0.25
16,SR,1,cob,3,1,1,aw,0.179,0.203
16,SR,2,pack,1,0,3,ae,0.112,0.112
16,SR,2,pup,1,0,1,uh,0.096,0.06
16,SR,2,cat,3,0,2,ae,0.129,0.12
16,SR,2,tup,2,0,1,uh,0.102,0.071
16,SR,2,cog,3,1,3,aw,0.126,0.191
16,SR,2,puck,1,0,3,uh,0.092,0.061
16,SR,2,pig,1,1,3,ih,0.104,0.121
16,SR,2,kick,3,0,3,ih,0.126,0.07
16,SR,2,tug,2,1,3,uh,0.115,0.094
16,SR,2,cub,3,1,1,uh,0.125,0.105
16,SR,2,tub,2,1,1,uh,0.113,0.122
16,SR,2,keg,3,1,3,eh,0.124,0.149
16,SR,2,tib,2,1,1,ih,0.135,0.099
16,SR,2,pat,1,0,2,ae,0.125,0.125
16,SR,2,top,2,0,1,aw,0.15,0.13
16,SR,2,cud,3,1,2,uh,0.135,0.103
16,SR,2,pap,1,0,1,ae,0.121,0.131
16,SR,2,tip,2,0,1,ih,0.112,0.061
16,SR,2,cod,3,1,2,aw,0.126,0.169
16,SR,2,pick,1,0,3,ih,0.094,0.051
16,SR,2,tot,2,0,2,aw,0.13,0.111
16,SR,2,pep,1,0,1,eh,0.103,0.059
16,SR,2,tat,2,0,2,ae,0.127,0.119
16,SR,2,cack,3,0,3,ae,0.122,0.103
16,SR,2,peg,1,1,3,eh,0.104,0.098
16,SR,2,tuck,2,0,3,uh,0.108,0.077
16,SR,2,pop,1,0,1,aw,0.123,0.134
16,SR,2,cup,3,0,1,uh,0.114,0.074
16,SR,2,tech,2,0,3,eh,0.126,0.063
16,SR,2,pad,1,1,2,ae,0.121,0.188
16,SR,2,putt,1,0,2,uh,0.107,0.073
16,SR,2,cut,3,0,2,uh,0.105,0.076
16,SR,2,todd,2,1,2,aw,0.147,0.182
16,SR,2,cot,3,0,2,aw,0.139,0.099
16,SR,2,talk,2,0,3,aw,0.122,0.112
16,SR,2,ted,2,1,2,eh,0.119,0.092
16,SR,2,tut,2,0,2,uh,0.115,0.09
16,SR,2,pug,1,1,3,uh,0.121,0.1
16,SR,2,pot,1,0,2,aw,0.134,0.128
16,SR,2,cop,3,0,1,aw,0.133,0.13
16,SR,2,pit,1,0,2,ih,0.115,0.084
16,SR,2,pod,1,1,2,aw,0.134,0.209
16,SR,2,kid,3,1,2,ih,0.138,0.09
16,SR,2,tog,2,1,3,aw,0.13,0.191
16,SR,2,tag,2,1,3,ae,0.149,0.195
16,SR,2,tack,2,0,3,ae,0.149,0.106
16,SR,2,cab,3,1,1,ae,0.133,0.153
16,SR,2,pock,1,0,3,aw,0.127,0.112
16,SR,2,tad,2,1,2,ae,0.142,0.201
16,SR,2,pub,1,1,1,uh,0.13,0.097
16,SR,2,kit,3,0,2,ih,0.135,0.096
16,SR,2,ped,1,1,2,eh,0.125,0.099
16,SR,2,cap,3,0,1,ae,0.131,0.122
16,SR,2,kip,3,0,1,ih,0.129,0.063
16,SR,2,peck,1,0,3,eh,0.096,0.071
16,SR,2,pet,1,0,2,eh,0.102,0.072
16,SR,2,tab,2,1,1,ae,0.144,0.164
16,SR,2,pog,1,1,3,aw,0.129,0.181
16,SR,2,tap,2,0,1,ae,0.132,0.124
16,SR,2,cad,3,1,2,ae,0.143,0.206
16,SR,2,cob,3,1,1,aw,0.125,0.18
17,VR,1,pack,1,0,3,ae,0.095,0.175
17,VR,1,pup,1,0,1,uh,0.066,0.076
17,VR,1,cat,3,0,2,ae,0.084,0.138
17,VR,1,tup,2,0,1,uh,0.088,0.08
17,VR,1,cog,3,1,3,aw,0.114,0.222
17,VR,1,puck,1,0,3,uh,0.042,0.117
17,VR,1,pig,1,1,3,ih,0.078,0.125
17,VR,1,kick,3,0,3,ih,0.077,0.084
17,VR,1,tug,2,1,3,uh,0.062,0.14
17,VR,1,cub,3,1,1,uh,0.087,0.085
17,VR,1,tub,2,1,1,uh,0.093,0.073
17,VR,1,keg,3,1,3,eh,0.087,0.154
17,VR,1,tib,2,1,1,ih,0.088,0.123
17,VR,1,pat,1,0,2,ae,0.1,0.14
17,VR,1,top,2,0,1,aw,0.084,0.196
17,VR,1,cud,3,1,2,uh,0.114,0.117
17,VR,1,pap,1,0,1,ae,0.072,0.137
17,VR,1,tip,2,0,1,ih,0.054,0.098
17,VR,1,cod,3,1,2,aw,0.098,0.19
17,VR,1,pick,1,0,3,ih,0.037,0.095
17,VR,1,tot,2,0,2,aw,0.088,0.183
17,VR,1,pep,1,0,1,eh,0.05,0.093
17,VR,1,tat,2,0,2,ae,0.106,0.15
17,VR,1,cack,3,0,3,ae,0.109,0.175
17,VR,1,peg,1,1,3,eh,0.077,0.163
17,VR,1,tuck,2,0,3,uh,0.051,0.159
17,VR,1,pop,1,0,1,aw,0.078,0.142
17,VR,1,cup,3,0,1,uh,0.064,0.084
17,VR,1,tech,2,0,3,eh,0.069,0.115
17,VR,1,pad,1,1,2,ae,0.099,0.199
17,VR,1,putt,1,0,2,uh,0.059,0.114
17,VR,1,cut,3,0,2,uh,0.117,0.136
17,VR,1,todd,2,1,2,aw,0.122,0.19
17,VR,1,cot,3,0,2,aw,0.086,0.169
17,VR,1,talk,2,0,3,aw,0.086,0.172
17,VR,1,ted,2,1,2,eh,0.09,0.131
17,VR,1,tut,2,0,2,uh,0.094,0.108
17,VR,1,pug,1,1,3,uh,0.064,0.124
17,VR,1,pot,1,0,2,aw,0.1,0.162
17,VR,1,cop,3,0,1,aw,0.092,0.153
17,VR,1,pit,1,0,2,ih,0.07,0.089
17,VR,1,pod,1,1,2,aw,0.132,0.179
17,VR,1,kid,3,1,2,ih,0.054,0.1
17,VR,1,tog,2,1,3,aw,0.06,0.184
17,VR,1,tag,2,1,3,ae,0.103,0.19
17,VR,1,tack,2,0,3,ae,0.077,0.145
17,VR,1,cab,3,1,1,ae,0.111,0.198
17,VR,1,pock,1,0,3,aw,0.085,0.169
17,VR,1,tad,2,1,2,ae,0.082,0.196
17,VR,1,pub,1,1,1,uh,0.071,0.119
17,VR,1,kit,3,0,2,ih,0.09,0.104
17,VR,1,ped,1,1,2,eh,0.063,0.109
17,VR,1,cap,3,0,1,ae,0.088,0.171
17,VR,1,kip,3,0,1,ih,0.062,0.084
17,VR,1,peck,1,0,3,eh,0.091,0.086
17,VR,1,pet,1,0,2,eh,0.082,0.1
17,VR,1,tab,2,1,1,ae,0.099,0.215
17,VR,1,pog,1,1,3,aw,0.067,0.215
17,VR,1,tap,2,0,1,ae,0.069,0.151
17,VR,1,cad,3,1,2,ae,0.092,0.179
17,VR,1,cob,3,1,1,aw,0.112,0.166
17,VR,2,pack,1,0,3,ae,0.081,0.136
17,VR,2,pup,1,0,1,uh,0.072,0.074
17,VR,2,cat,3,0,2,ae,0.095,0.136
17,VR,2,tup,2,0,1,uh,0.063,0.078
17,VR,2,cog,3,1,3,aw,0.079,0.191
17,VR,2,puck,1,0,3,uh,0.028,0.095
17,VR,2,pig,1,1,3,ih,0.048,0.112
17,VR,2,kick,3,0,3,ih,0.067,0.062
17,VR,2,tug,2,1,3,uh,0.073,0.132
17,VR,2,cub,3,1,1,uh,0.061,0.088
17,VR,2,tub,2,1,1,uh,0.063,0.099
17,VR,2,keg,3,1,3,eh,0.081,0.092
17,VR,2,tib,2,1,1,ih,0.104,0.111
17,VR,2,pat,1,0,2,ae,0.088,0.136
17,VR,2,top,2,0,1,aw,0.118,0.109
17,VR,2,cud,3,1,2,uh,0.079,0.127
17,VR,2,pap,1,0,1,ae,0.056,0.12
17,VR,2,tip,2,0,1,ih,0.051,0.08
17,VR,2,cod,3,1,2,aw,0.087,0.182
17,VR,2,pick,1,0,3,ih,0.061,0.078
17,VR,2,tot,2,0,2,aw,0.085,0.151
17,VR,2,pep,1,0,1,eh,0.049,0.081
17,VR,2,tat,2,0,2,ae,0.082,0.139
17,VR,2,cack,3,0,3,ae,0.081,0.166
17,VR,2,peg,1,1,3,eh,0.069,0.102
17,VR,2,tuck,2,0,3,uh,0.062,0.072
17,VR,2,pop,1,0,1,aw,0.064,0.114
17,VR,2,cup,3,0,1,uh,0.072,0.067
17,VR,2,tech,2,0,3,eh,0.07,0.097
17,VR,2,pad,1,1,2,ae,0.072,0.178
17,VR,2,putt,1,0,2,uh,0.05,0.078
17,VR,2,cut,3,0,2,uh,0.091,0.093
17,VR,2,todd,2,1,2,aw,0.066,0.203
17,VR,2,cot,3,0,2,aw,0.074,0.128
17,VR,2,talk,2,0,3,aw,0.091,0.115
17,VR,2,ted,2,1,2,eh,0.069,0.117
17,VR,2,tut,2,0,2,uh,0.062,0.082
17,VR,2,pug,1,1,3,uh,0.06,0.104
17,VR,2,pot,1,0,2,aw,0.108,0.137
17,VR,2,cop,3,0,1,aw,0.086,0.093
17,VR,2,pit,1,0,2,ih,0.056,0.071
17,VR,2,pod,1,1,2,aw,0.078,0.181
17,VR,2,kid,3,1,2,ih,0.077,0.107
17,VR,2,tog,2,1,3,aw,0.052,0.198
17,VR,2,tag,2,1,3,ae,0.096,0.196
17,VR,2,tack,2,0,3,ae,0.08,0.143
17,VR,2,cab,3,1,1,ae,0.091,0.142
17,VR,2,pock,1,0,3,aw,0.111,0.1
17,VR,2,tad,2,1,2,ae,0.067,0.166
17,VR,2,pub,1,1,1,uh,0.077,0.098
17,VR,2,kit,3,0,2,ih,0.088,0.088
17,VR,2,ped,1,1,2,eh,0.067,0.129
17,VR,2,cap,3,0,1,ae,0.089,0.162
17,VR,2,kip,3,0,1,ih,0.085,0.048
17,VR,2,peck,1,0,3,eh,0.087,0.077
17,VR,2,pet,1,0,2,eh,0.079,0.069
17,VR,2,tab,2,1,1,ae,0.092,0.162
17,VR,2,pog,1,1,3,aw,0.134,0.164
17,VR,2,tap,2,0,1,ae,0.102,0.143
17,VR,2,cad,3,1,2,ae,0.138,0.131
17,VR,2,cob,3,1,1,aw,0.078,0.143
18,SL,1,pack,1,0,3,ae,0.098,0.099
18,SL,1,pup,1,0,1,uh,0.1,0.043
18,SL,1,cat,3,0,2,ae,0.092,0.103
18,SL,1,tup,2,0,1,uh,0.081,0.063
18,SL,1,cog,3,1,3,aw,0.109,0.133
18,SL,1,puck,1,0,3,uh,0.069,0.06
18,SL,1,pig,1,1,3,ih,0.092,0.065
18,SL,1,kick,3,0,3,ih,0.095,0.06
18,SL,1,tug,2,1,3,uh,0.093,0.09
18,SL,1,cub,3,1,1,uh,0.087,0.067
18,SL,1,tub,2,1,1,uh,0.086,0.084
18,SL,1,keg,3,1,3,eh,0.093,0.071
18,SL,1,tib,2,1,1,ih,0.089,0.057
18,SL,1,pat,1,0,2,ae,0.112,0.102
18,SL,1,top,2,0,1,aw,0.103,0.085
18,SL,1,cud,3,1,2,uh,0.096,0.083
18,SL,1,pap,1,0,1,ae,0.096,0.096
18,SL,1,tip,2,0,1,ih,0.077,0.028
18,SL,1,cod,3,1,2,aw,0.085,0.118
18,SL,1,pick,1,0,3,ih,0.057,0.055
18,SL,1,tot,2,0,2,aw,0.081,0.138
18,SL,1,pep,1,0,1,eh,0.07,0.053
18,SL,1,tat,2,0,2,ae,0.093,0.11
18,SL,1,cack,3,0,3,ae,0.111,0.095
18,SL,1,peg,1,1,3,eh,0.096,0.069
18,SL,1,tuck,2,0,3,uh,0.087,0.058
18,SL,1,pop,1,0,1,aw,0.109,0.097
18,SL,1,cup,3,0,1,uh,0.091,0.038
18,SL,1,tech,2,0,3,eh,0.088,0.06
18,SL,1,pad,1,1,2,ae,0.111,0.113
18,SL,1,putt,1,0,2,uh,0.072,0.072
18,SL,1,cut,3,0,2,uh,0.095,0.073
18,SL,1,todd,2,1,2,aw,0.081,0.145
18,SL,1,cot,3,0,2,aw,0.118,0.123
18,SL,1,talk,2,0,3,aw,0.11,0.114
18,SL,1,ted,2,1,2,eh,0.097,0.076
18,SL,1,tut,2,0,2,uh,0.075,0.07
18,SL,1,pug,1,1,3,uh,0.068,0.068
18,SL,1,pot,1,0,2,aw,0.098,0.121
18,SL,1,cop,3,0,1,aw,0.079,0.096
18,SL,1,pit,1,0,2,ih,0.076,0.057
18,SL,1,pod,1,1,2,aw,0.104,0.136
18,SL,1,kid,3,1,2,ih,0.116,0.085
18,SL,1,tog,2,1,3,aw,0.095,0.164
18,SL,1,tag,2,1,3,ae,0.096,0.149
18,SL,1,tack,2,0,3,ae,0.098,0.1
18,SL,1,cab,3,1,1,ae,0.121,0.104
18,SL,1,pock,1,0,3,aw,0.128,0.101
18,SL,1,tad,2,1,2,ae,0.116,0.119
18,SL,1,pub,1,1,1,uh,0.095,0.064
18,SL,1,kit,3,0,2,ih,0.102,0.044
18,SL,1,ped,1,1,2,eh,0.091,0.075
18,SL,1,cap,3,0,1,ae,0.095,0.1
18,SL,1,kip,3,0,1,ih,0.089,0.044
18,SL,1,peck,1,0,3,eh,0.078,0.07
18,SL,1,pet,1,0,2,eh,0.083,0.07
18,SL,1,tab,2,1,1,ae,0.101,0.13
18,SL,1,pog,1,1,3,aw,0.121,0.176
18,SL,1,tap,2,0,1,ae,0.111,0.094
18,SL,1,cad,3,1,2,ae,0.115,0.129
18,SL,1,cob,3,1,1,aw,0.115,0.104